H3_JulyAug_Temp_Med_EA_zscores	H3_JulyAug_Temp_Med_GD_zscores
1.088025	2.88970601372525
-0.4419305	9.26007918149578
-1.3311365	9.40323719813105
1.405677	5.94987986715582
0.2973909	1.06596903842949
1.039369	3.85755261086269
1.337398	0.236430899173324
3.59178	6.86146335464045
1.917238	2.67138226934241
1.3340435	3.46615480330225
0.4814595	3.4284999710271
1.255992	2.27932829962267
-0.461003	0.236430899173324
0.27685	8.15177748384495
5.1669	3.20625732203472
1.93564	2.67583382076015
1.221625	4.88888360012676
-0.200749	5.01058109322382
2.409515	4.62799762400313
1.75629	0.236430899173324
1.26062	0.236430899173324
0.6516215	0.236430899173324
2.81862	0.236430899173324
0.030545	0.236430899173324
0.154542	0.236430899173324
0.8107215	0.236430899173324
0.8573005	0.236430899173324
1.9512165	0.236430899173324
0.904395	0.236430899173324
-2.037495	0.236430899173324
1.140061	0.236430899173324
-0.9190315	0.236430899173324
0.51829	0.236430899173324
1.501555	0.236430899173324
-1.2316245	2.2168673697693
-1.1136895	4.05690124327082
0.195416	4.14793996884794
-0.593005	4.27676170033214
2.383195	5.16808118256429
1.85099	0.236430899173324
-1.0356075	0.236430899173324
0.0112985	0.236430899173324
-0.10663175	0.236430899173324
0.9692515	0.236430899173324
-0.4813545	0.236430899173324
-0.5564	0.236430899173324
-0.043646	0.236430899173324
-0.164535	0.236430899173324
-1.193631	5.07794350539307
0.7418635	3.95893928445462
0.862225	2.53556566961046
-1.18018	1.66938238874971
0.03384035	2.26412782052234
0.4312545	4.60838185048976
0.297974	3.38268782350408
0.868454	2.16493411735151
0.230355	0.236430899173324
-1.0587035	0.236430899173324
-0.986165	5.60737647183049
-0.6985235	0.236430899173324
-0.2337995	0.236430899173324
-0.746976	3.05208257314865
2.222903	0.236430899173324
2.3171	0.236430899173324
-1.263647	0.236430899173324
1.976468	0.236430899173324
0.76774975	0.236430899173324
0.849339	3.00527595492469
2.17631	1.10055136403077
0.9276985	0.236430899173324
1.09094975	0.236430899173324
-0.0611499999999999	0.236430899173324
0.674156	0.236430899173324
5.343425	6.45155324146011
0.5364325	2.61970975742098
0.8890877	0.236430899173324
-0.505082	0.236430899173324
-0.281805	0.236430899173324
2.05136	1.23088680179475
6.60254	3.66542274855824
4.15094	4.02790873311097
4.95218	2.63468737230844
4.00043	0.236430899173324
0.8556485	0.236430899173324
0.0118715	0.236430899173324
2.102145	0.236430899173324
0.1951055	0.236430899173324
1.44563	0.236430899173324
-0.9816885	0.236430899173324
2.157225	0.236430899173324
0.9444755	0.236430899173324
0.10548	0.236430899173324
0.6450995	0.236430899173324
-1.30906	0.236430899173324
-2.5866375	2.67203962203977
1.80058	2.77461167136255
-0.8576195	3.67848000275185
1.795348	4.22531854621803
1.684096	0.236430899173324
-0.945798	0.236430899173324
1.457344	0.236430899173324
0.70568415	0.236430899173324
-0.0777099999999999	0.236430899173324
0.3409195	0.236430899173324
2.14285	0.236430899173324
-3.827445	4.23792054164866
2.101848	2.3434795600946
0.397278	0.236430899173324
0.470066	0.236430899173324
0.7310285	0.236430899173324
2.5606	0.236430899173324
0.073998	0.236430899173324
-1.1709605	0.236430899173324
2.77762	0.236430899173324
-0.555594	0.236430899173324
0.976232	0.236430899173324
1.721493	0.236430899173324
1.222515	0.236430899173324
7.991075	8.42769236838412
0.6504295	3.84085760026103
-0.203156	0.236430899173324
0.6922215	0.236430899173324
1.1125665	0.236430899173324
-0.2853975	0.236430899173324
-1.603335	0.236430899173324
-0.004693	0.236430899173324
0.140706	0.236430899173324
0.104857	0.236430899173324
-0.10078255	0.236430899173324
1.396103	0.236430899173324
0.7784735	0.236430899173324
-0.468285	0.236430899173324
0.3132315	0.236430899173324
-0.26761	1.75302770949351
-0.1485185	0.236430899173324
1.4102555	0.236430899173324
4.857725	0.236430899173324
1.54779	0.236430899173324
4.87279	2.27919035347242
-1.086498	3.00809145285437
1.049682	1.51914341518372
0.5260625	0.236430899173324
0.075351	0.236430899173324
2.10622	2.13896758681783
7.118875	1.62732971067991
0.391932	2.58066441416902
-1.6855745	3.88041507464053
0.511015	1.10713132026689
0.10907	4.03037429232413
-0.0253332	0.236430899173324
0.917847	0.236430899173324
2.185862	0.236430899173324
2.14541	0.236430899173324
0.916954	0.236430899173324
1.30439	0.236430899173324
0.669098	0.236430899173324
1.892765	0.236430899173324
1.451785	0.236430899173324
-0.11369	1.75738178115094
0.930775	0.236430899173324
0.5752575	0.236430899173324
1.295998	0.236430899173324
1.7872235	0.236430899173324
-1.52951	0.236430899173324
1.98853	0.236430899173324
0.1042155	0.236430899173324
0.793052	0.236430899173324
-0.8626325	0.236430899173324
1.2590065	0.236430899173324
-0.091233	0.236430899173324
1.001046	0.236430899173324
0.191354	0.236430899173324
4.99678	3.79320523816115
6.127205	4.85181246268974
9.338075	9.332342066438
1.2848355	2.8129070797371
2.410943	3.39561390817691
-1.9049	3.90441283580782
-2.923435	5.34061421467375
-1.238453	0.236430899173324
-0.508665	0.236430899173324
0.15895	0.236430899173324
3.18274	0.236430899173324
0.102226	0.236430899173324
-0.5309715	0.236430899173324
3.3756	0.236430899173324
1.2594995	0.236430899173324
-0.67058	0.236430899173324
-0.5773205	3.01559109967854
0.327255	0.236430899173324
0.999429	2.64369294756266
-5.15262	3.48147276410699
3.96788	3.19741996245345
0.0212575	4.32386651297926
3.578395	0.675072734305241
0.8938625	0.236430899173324
-0.14862	0.236430899173324
-4.545965	4.86070638494045
1.462081	1.53251409284303
0.079283	2.45169705546722
0.2711945	0.236430899173324
-1.670194	0.974642493283315
-0.7400425	0.236430899173324
1.80418	0.236430899173324
1.313692	0.236430899173324
0.278021	0.236430899173324
0.75343	0.236430899173324
-1.42784	0.236430899173324
1.729935	0.236430899173324
1.6884	3.4576911938851
0.032817	3.00822961137124
3.18163	5.87011814888851
5.422215	4.68714754803909
0.0152450000000001	0.236430899173324
-1.3514915	3.16459986638921
-0.2095885	1.56739502861665
3.728035	6.82456386234345
-0.7979485	3.22787038580727
0.186135	0.236430899173324
0.723965	0.236430899173324
0.894899	2.2271193399409
-0.811865	1.80008105128293
0.56068275	0.236430899173324
0.339101	0.236430899173324
1.127907	1.73322998301215
-1.47834	0.236430899173324
2.055943	0.236430899173324
-2.324525	0.236430899173324
0.25508	0.236430899173324
0.6867525	0.236430899173324
-0.6570065	0.236430899173324
0.5219815	0.236430899173324
0.9738435	4.22883894058633
-2.312325	3.64879701506341
2.024015	0.236430899173324
-1.708836	0.236430899173324
1.039085	0.236430899173324
0.14525635	0.236430899173324
-0.525088	0.236430899173324
0.02030895	0.236430899173324
1.1552385	0.236430899173324
1.92329	0.236430899173324
-0.0972825	0.236430899173324
2.367595	0.236430899173324
0.0380550000000001	0.236430899173324
1.17648	0.236430899173324
1.6017185	0.236430899173324
0.88398105	0.236430899173324
2.242915	0.236430899173324
3.42008	0.505428181686555
2.3132	0.236430899173324
2.445305	0.236430899173324
1.58357	0.236430899173324
-0.3377975	0.236430899173324
-0.9551315	0.236430899173324
0.52077	0.236430899173324
2.551234	1.50085410492692
0.99181365	0.236430899173324
1.86136118	0.236430899173324
1.0282667	0.236430899173324
2.313673	0.236430899173324
1.51996	0.236430899173324
-0.66041695	4.52174235742994
2.13766	0.236430899173324
1.043264	0.236430899173324
0.9840595	0.236430899173324
0.35576905	1.44654057287915
0.083438	2.89354324507392
0.0378395	0.236430899173324
0.7611005	4.79178838754665
-0.42370725	0.236430899173324
0.8334745	0.236430899173324
1.41817	0.236430899173324
0.2127355	0.236430899173324
-1.515365	6.41573552298008
-0.996753	0.236430899173324
1.989095	8.8214985705538
1.0442277	0.236430899173324
-0.010303	0.236430899173324
-0.288805	0.236430899173324
0.3893435	0.236430899173324
-0.28131	0.236430899173324
-1.033542	0.236430899173324
2.117013	0.236430899173324
-1.51919	4.17880693845097
1.293653	0.236430899173324
-0.0211191	0.236430899173324
-1.282685	3.19385469662977
1.180158	4.05709528070107
0.0679999999999999	4.14750946273291
0.5950105	0.236430899173324
3.522065	4.58806824433414
1.956435	0.236430899173324
1.905064	0.236430899173324
0.922547	0.236430899173324
0.327119	0.236430899173324
-0.528343	0.236430899173324
1.0245135	0.236430899173324
-0.5686715	0.236430899173324
-2.364655	3.4028674868903
0.628005	2.42577011771587
2.353825	3.39860152192571
-0.732549	0.236430899173324
1.966633	0.236430899173324
1.267055	0.236430899173324
-0.798333	0.236430899173324
-0.281212	1.92423674503851
0.3631595	0.236430899173324
0.49028	0.236430899173324
2.60731	0.236430899173324
0.706853	0.236430899173324
0.30362	0.236430899173324
0.97028	0.236430899173324
1.42487	0.236430899173324
1.494355	0.236430899173324
1.022028	0.236430899173324
-1.61698505	0.236430899173324
-0.214229	0.236430899173324
0.36414	0.236430899173324
-1.3705865	0.236430899173324
0.3212635	0.236430899173324
-0.9314475	0.236430899173324
0.6922795	2.92942802685039
1.34356	1.18981502124881
2.0658105	0.236430899173324
1.364122	0.236430899173324
-0.6097995	0.236430899173324
0.321172	0.236430899173324
0.331316	0.236430899173324
1.437415	0.236430899173324
1.067573	0.236430899173324
0.201887	0.236430899173324
1.34868	2.46283326999511
0.62957	5.51903538727796
-0.495722	0.236430899173324
-1.2114465	0.236430899173324
0.83521485	2.76704236112895
1.513313	0.236430899173324
-2.45176	0.924981309021189
